"y","x1","id","period"
0,-3.36962055960921,10,6
0,0.220521205210919,10,7
0,-2.08989005103526,10,8
0,2.15736963713847,10,9
0,0.833599937311881,10,10
15.1529944509057,6.02025852803057,11,1
2.84255215820787,0.50832916036622,11,2
7.50773468239604,-0.101343223306767,11,3
5.02127961217432,-0.139338488511135,11,4
0.425232362585823,-1.49950527938049,11,5
16.6134948255945,1.77706548050235,11,6
7.31706698186264,-2.3820780909947,11,7
9.9287983560089,2.73859152539583,11,8
6.5872138749457,6.05900441326156,11,9
20.033928698068,4.78168435640998,11,10
2.19579501258539,-1.27029009926614,12,1
6.28142313203594,2.6647591222837,12,2
2.80666981133785,-2.40352208496825,12,3
1.07997095924693,0.352053328288642,12,4
2.18090220247567,-0.250552632613243,12,5
4.13132889971911,0.320451868929672,12,6
4.52471833441446,0.391583442859813,12,7
5.56376244514102,-0.113132335853653,12,8
16.11124427553,4.14559967235678,12,9
5.09195745184034,-3.16284335226196,12,10
2.09521692303849,-0.847302370783286,13,1
4.50557427950179,-2.42786945743947,13,2
0.830052503291837,-1.4676201796804,13,3
5.80686319880273,-2.35715167666277,13,4
7.71609933497374,4.41870698052088,13,5
4.45618216385151,2.36899658502893,13,6
7.1224463795997,-1.32531747350961,13,7
12.6405329156142,1.97099349472394,13,8
6.39038257429874,-10.5839556974447,13,9
2.53531706081238,-0.885645054409515,13,10
4.26139717576796,-1.52874450953326,14,1
5.16743572991847,-2.1743196301375,14,2
4.26862725043088,-0.268770871663704,14,3
3.55958172461522,2.93317195457405,14,4
2.30501104086158,2.95118329803543,14,5
8.13901524220266,-6.72903070728064,14,6
9.467384655853,3.77884830922296,14,7
11.1183620050384,1.37488262953154,14,8
8.77121152307526,3.17993419840544,14,9
5.07329554248602,-9.59859620096182,14,10
2.16482572489593,7.48782273334705,15,1
0.60227228666965,-4.28774473521866,15,2
7.35240559056057,-3.57285331983576,15,3
4.4757678813766,0.532779652934925,15,4
3.29581241819718,-0.585903662318205,15,5
2.8530565363887,0.262171594012749,15,6
10.1690767778435,-0.474374014923269,15,7
1.16663198166902,2.30539203709178,15,8
7.24325924692358,-1.89350604511544,15,9
5.90719991455544,-3.96031199628187,15,10
1.00408647737041,-4.08843966627336,16,1
0.113370509381627,2.4078244131477,16,2
2.49062098161901,2.13080663845447,16,3
10.9937120499475,2.95545841082106,16,4
7.00563818203255,-4.82801719906795,16,5
2.21958148788075,-3.59081748509353,16,6
1.94847971929351,-0.550158951860167,16,7
4.29354002840959,-4.86354115869887,16,8
10.131302270606,-1.21699346886597,16,9
0.0478807226489169,-2.34877582499896,16,10
0.67899552547241,-0.694902939079189,17,1
0.35668730162639,-4.33106564675242,17,2
3.89308655123433,-0.395869720056033,17,3
4.27130411016769,2.79382792858652,17,4
9.8052343149304,5.75055985223633,17,5
9.41641366941827,5.06372276032921,17,6
8.95062023382398,-1.80065739704296,17,7
10.4929491768596,-1.23723569282477,17,8
10.3941904847951,2.51065765830546,17,9
5.89292766825622,-3.10241644935598,17,10
5.87820694425705,-0.180044706064302,18,1
1.35624476239204,-4.11565068037813,18,2
5.88624845086312,1.04028335123641,18,3
1.30535264259487,-6.11313919631158,18,4
1.42349176099841,1.62808022998436,18,5
2.69215331724434,-0.351157200079759,18,6
7.10365328712065,3.1681996446968,18,7
0.739194696482249,-0.411353856065524,18,8
9.49230276234649,3.31549345205066,18,9
1.67887901730898,-6.0809977679824,18,10
2.45559436903544,-0.409911691982133,19,1
1.53294272498862,4.39707341396959,19,2
1.15307461559056,-1.99347188388448,19,3
2.00843933162752,0.199900103886124,19,4
11.2412450338021,1.16626630588966,19,5
2.9251138910927,-3.00559981253143,19,6
7.14558318335086,1.71315386732701,19,7
4.59764716673517,-5.02813883536373,19,8
4.07116415485839,-3.44375604934572,19,9
5.3810569768246,-2.52989996198907,19,10
8.15770776696092,-8.42786666798215,20,1
0.771177345310216,5.70941546355054,20,2
4.64450000901349,-0.470847103237282,20,3
3.13864826979963,-2.55530236549734,20,4
5.87509571743825,1.54897087498672,20,5
2.91110814820947,-1.05180010172679,20,6
5.15584081962015,-0.455388904506578,20,7
10.5074469790776,1.613946107779,20,8
9.76785787766988,0.373327065341402,20,9
16.2949528324342,0.9538327750696,20,10
0.821033940310049,-2.58724511279164,21,1
0.774137519460006,1.64943044643386,21,2
3.14858016055305,-0.452932216317934,21,3
8.86964520569187,0.369831198259932,21,4
5.23932003620606,-0.513840803310998,21,5
0.515249736076103,1.77760846098351,21,6
1.92867687035108,2.73582857692989,21,7
4.08097130976484,-3.65317574914765,21,8
2.57992455359355,-0.539043652490899,21,9
9.1767006120991,2.74193104497316,21,10
4.87758868544325,1.72134133949135,22,1
0.158799670807256,-1.93643001615409,22,2
4.02616736657001,3.06313899963405,22,3
0.206326402372188,-1.83991877407707,22,4
1.93285462237884,-4.16904024466227,22,5
4.15531218119136,-0.482642385398079,22,6
8.93593251820505,1.8139686199022,22,7
4.12975464789743,1.6911719872684,22,8
5.50890198035752,-3.4537305114524,22,9
10.9658674288603,3.48081480327498,22,10
3.7447886100029,2.58179590573943,23,1
1.85179934974008,0.599050489077103,23,2
9.61852691828499,3.65183764462838,23,3
4.7076409709745,1.13680566666151,23,4
8.93162551794165,0.139531803191549,23,5
7.29172445737017,-0.64560273067334,23,6
3.36360408523179,-2.5096336760877,23,7
3.41145626273053,1.5216362693232,23,8
15.2225159699315,-3.04912324533611,23,9
11.1402280797242,-1.04086099645582,23,10
5.74537031862603,-5.92023365844557,24,1
1.69688035586772,-0.895440845111567,24,2
0.346000941332557,-2.66004557297665,24,3
6.93586500905718,4.46871366146904,24,4
0.258628965876686,-3.06659775279509,24,5
0.478263764657581,-1.44923985367378,24,6
7.153763547075,0.46275998843318,24,7
15.7435405672413,4.73592146239096,24,8
9.12382843202386,-0.178133157753168,24,9
8.68074851130888,-2.21752964390629,24,10
1.24404496278534,3.72744980302513,25,1
10.3894777507962,2.82921338525259,25,2
2.24937762822346,5.16630102783682,25,3
2.61375330003253,1.1609402190365,25,4
1.69537344056472,1.27043093244545,25,5
10.2445166303665,2.31586451599286,25,6
14.6835534384995,7.70207500223983,25,7
8.75237545097644,1.03834891781825,25,8
4.06836331159312,-3.55383756974986,25,9
7.01608761481201,-4.16838673065251,25,10
3.87923452489119,-3.99384901273589,26,1
1.49844604063705,-2.78918432355922,26,2
0.863255102916298,-5.59411878747524,26,3
7.97119241960542,1.73896414473789,26,4
3.86636475980817,-3.5950334032363,26,5
5.28541979652527,0.278310072865449,26,6
4.1481703508902,-1.67793531444079,26,7
5.82591307140074,0.223571823153333,26,8
6.61843602903212,-3.39153113022815,26,9
14.1794196514091,2.14678143191587,26,10
5.43654702743995,-4.35599644568513,27,1
0.809786860238577,5.32209388240414,27,2
3.70562999687352,3.82170166969799,27,3
3.0660728799429,5.02132943221118,27,4
16.8548026111947,5.37722681783065,27,5
3.80200284991763,0.809926168367405,27,6
9.39834798756739,-0.693311172967653,27,7
13.8265296055185,2.89115379910893,27,8
5.37043998666227,6.02051487750376,27,9
5.3282855692121,-2.29735385731968,27,10
1.37821234580028,0.104660244977357,28,1
5.06274568331948,2.76618159068194,28,2
1.26007098414276,0.237776513695698,28,3
2.76752439808539,1.49280344894364,28,4
2.12743615525153,4.79140292976619,28,5
3.90266836127782,0.0999105636040993,28,6
2.46368923368587,-0.202617971174547,28,7
0.620452081668756,-4.14471044364775,28,8
18.4059037078277,4.16460755611223,28,9
8.88420061977351,1.10963893723103,28,10
4.73237959903571,-3.28301826620327,29,1
4.6248797349868,4.64358390214604,29,2
7.45872273071363,-5.33701328251077,29,3
3.34134642679791,1.21510458620737,29,4
1.47517686844479,-1.13809360452961,29,5
2.5936495549332,-2.28210270817264,29,6
7.58945611874218,0.425888311983445,29,7
9.2869975286731,-0.877894483396569,29,8
9.74646770041118,3.03941369200069,29,9
6.70291659028923,1.9458836396312,29,10
5.3512127988001,0.335305762154751,30,1
1.23336319885604,-5.17393903370258,30,2
10.1549588385081,0.244675824991789,30,3
9.25343160170281,-4.21652453248997,30,4
1.36744155662572,1.33607554619902,30,5
9.30347222660733,1.05941136350202,30,6
3.33430237608679,-2.81016958298525,30,7
8.66091642357656,2.62137818452107,30,8
7.00325770014367,-1.37291118591666,30,9
18.6005168028924,3.95209725041342,30,10
2.87235156912658,-3.88082787128628,31,1
5.93619336261528,-1.42770671305877,31,2
5.0002816295075,0.154263055038886,31,3
5.1389068937446,1.10836416979634,31,4
0.739158008707795,-1.71018436321373,31,5
2.82878252111664,-2.34666291032235,31,6
8.44077650161802,4.98740458505027,31,7
7.11425019654191,0.936725476799673,31,8
9.69903965995018,1.86879018281967,31,9
5.91670725048588,-0.388410700626935,31,10
10.3651933991038,-0.523691128589148,32,1
7.53573324318959,-3.74401009765836,32,2
2.39630644004404,-1.86476125841421,32,3
0.0915979882159883,-0.125401866526096,32,4
6.29089215932177,-2.18005904840785,32,5
6.63333936471404,-1.15671484040229,32,6
1.65190094365194,2.10485426032626,32,7
0.287151362439361,-3.68022600577281,32,8
3.46726201457437,-0.791799836313382,32,9
11.3153355783911,2.85826056209418,32,10
1.62502013605855,1.15376439889179,33,1
4.38579908703154,1.01410652005734,33,2
1.89593180305133,-4.5966316139973,33,3
7.75797223096641,-2.3415680908805,33,4
3.5563469608674,-2.74936003929469,33,5
4.38610431427255,-1.65767136224668,33,6
3.10812634700883,-0.653315843120296,33,7
3.42538644114515,-2.73902548012509,33,8
10.2250624161312,3.22912709985192,33,9
5.04147451287496,-8.64187465222053,33,10
1.54409808482305,0.187376808036248,34,1
0.654561759578354,-0.461398610800241,34,2
4.8226660629138,-6.11199702702914,34,3
0.660722137543593,-2.85895280020823,34,4
1.16309143026724,0.925479961760591,34,5
4.30169547335591,1.24575830313878,34,6
2.52446601889529,0.510532227650589,34,7
2.64984097399468,0.501673088610536,34,8
7.2077027137834,0.678004545757909,34,9
7.23279872204453,-1.88561393633393,34,10
0.582168292587281,3.3681085839842,35,1
4.28072532887511,0.200510764389611,35,2
7.22403973964186,2.67087488834274,35,3
12.2750729109607,3.66393389931586,35,4
2.64491740702209,2.83135198331187,35,5
3.43703051093742,1.34686598475362,35,6
0.864116591993463,-3.39855119408468,35,7
2.86446114672269,4.35438307247573,35,8
10.7813805082979,-2.75084093423613,35,9
1.66537440777557,-4.39986819408326,35,10
4.6029103437096,-2.91277630969232,36,1
4.6787120693985,2.55482402517355,36,2
6.03208255506548,-0.14209553296664,36,3
6.5500043786422,-0.76621672831438,36,4
3.33204959131926,4.96377935372908,36,5
7.10692796744474,2.91770482133087,36,6
15.3696444960129,7.14719168738539,36,7
12.8469951628373,-0.991814775961809,36,8
3.23297185989134,-1.71652481638993,36,9
11.1543144573842,4.71604260116182,36,10
4.6470319391943,-3.97161411976571,37,1
4.12739085577032,-0.308420398004226,37,2
3.99763256188232,2.53825724249637,37,3
6.40761774540875,-0.389087249097739,37,4
0.50531926088171,-0.66927715398676,37,5
3.92166686352249,0.121636206231079,37,6
6.16043075083999,1.92334470360074,37,7
2.8986682204212,0.403101291078471,37,8
9.76259633722693,2.11076936405557,37,9
2.75707567478729,-6.97606250488842,37,10
3.87097561644313,-0.77975910510667,38,1
0.2299561282606,-2.22592974817908,38,2
4.19407720335079,-1.1221115988952,38,3
0.274792103515038,-0.809144397170722,38,4
0.539555939460919,2.30666045342724,38,5
6.59689180331293,1.08357418399865,38,6
9.29648923368741,-1.59335084799145,38,7
6.89477120976532,7.83373386490436,38,8
21.5405848467934,5.47595484183723,38,9
12.6909680097596,3.45792990303576,38,10
7.32657343221316,0.455773667581601,39,1
1.99403846241141,-3.09638567566871,39,2
2.25350725506468,3.92424833192274,39,3
2.13582472171783,-1.45565927918421,39,4
0.0501320955087032,-1.91449261532737,39,5
3.27134845415514,-4.3576582472696,39,6
2.75303171017318,0.220724197409487,39,7
5.18553311597807,-4.18686242540192,39,8
3.42018327155421,-1.53259395234661,39,9
15.0300101598408,3.44329388003914,39,10
4.58469493216297,-5.16606776785678,40,1
1.31444963217049,-2.20939781177422,40,2
1.77485097683747,3.43863808908141,40,3
2.76400919789119,1.24059427345873,40,4
0.597678456703334,-1.59299000540822,40,5
6.02987148541422,0.229675574694383,40,6
5.34575492697777,-2.38050448450641,40,7
16.4426179147456,4.10406852965259,40,8
12.3957678277444,2.96670848538459,40,9
5.06054642657768,2.17549476183574,40,10
1.1922694644721,1.71413263332117,41,1
12.8776591036697,-3.982607077424,41,2
7.35729641330711,-0.404658355935407,41,3
2.57479558662636,1.75646983164226,41,4
6.37335755665437,3.07743852563725,41,5
8.34363703836853,2.03973051398274,41,6
2.27208331854744,-1.62404032547865,41,7
13.135886338136,0.990662182254844,41,8
7.14023821908151,1.83571776567036,41,9
8.16250260338943,2.71765101446596,41,10
3.83811116822029,0.133559486663143,42,1
5.4924973754479,-6.36093499843411,42,2
7.98395715592625,4.94309529629981,42,3
2.5407472090817,2.51499115766221,42,4
1.04112657692722,0.883622556634732,42,5
6.46634364181601,4.3034313198332,42,6
6.46561622740992,-1.65932400943538,42,7
9.25994290194758,1.28578185659079,42,8
12.5688303217482,0.319731905854019,42,9
13.037547927408,-0.381205275845773,42,10
4.99572608788572,-0.0275783257485733,43,1
3.68295350328299,1.41199106722861,43,2
6.04001358828216,1.22146900660499,43,3
3.85574630671991,0.657612205565274,43,4
2.1682951700212,-3.86579140078229,43,5
7.14782793826763,1.68332311538366,43,6
7.02482928148584,-2.4204189655024,43,7
7.0945384479502,0.512791758612335,43,8
11.5870004310972,-1.97627119848652,43,9
10.8352746128798,0.792948450281256,43,10
4.23973892123708,1.5225034662873,44,1
11.1366330986102,2.13889247371717,44,2
8.53887734357258,7.56031892841602,44,3
7.25803560996496,-0.206324457011671,44,4
8.05725975771665,0.77083145727594,44,5
8.6602192644318,5.38702699050846,44,6
9.10468977004216,3.93246481538543,44,7
6.55210900159201,-5.25131036071089,44,8
0.56491962074534,0.270103516583871,44,9
12.3376621964644,3.56524869295648,44,10
1.36398308948209,4.05705840770728,45,1
3.90811990404623,-3.93230651849889,45,2
9.53825886974645,8.63576572312733,45,3
5.67685052064375,0.941368750747986,45,4
13.0406362659121,4.04608207283239,45,5
9.10536417313345,5.40700383512821,45,6
8.0036886258486,5.05399166009135,45,7
4.07206321049281,1.65921222750905,45,8
7.31827616303722,2.82411014224664,45,9
11.5211678559895,3.08860965659101,45,10
1.8768774755019,-1.84434190301019,46,1
2.57607640749657,4.79293669949949,46,2
2.32244415573753,-2.87888386016491,46,3
10.3541348787251,3.45798107977699,46,4
1.79642808520135,-3.28172290975085,46,5
4.3999887845256,1.61054310676906,46,6
4.8042791677391,-1.5815997470268,46,7
4.53813257698195,0.657651223314826,46,8
0.948147921645511,1.72246674136894,46,9
17.509166141868,6.03905194800181,46,10
5.18978049629718,-1.92206578608115,47,1
7.66929193431719,-3.98000626138757,47,2
2.08304000724199,-2.71094192262398,47,3
0.784199294376514,-3.83214098743677,47,4
1.89063100333488,0.150070246238596,47,5
2.72626312648959,-4.76384705717288,47,6
7.09033323222804,0.0682466572665128,47,7
11.0492888101142,5.34396851432202,47,8
3.6875841970666,-4.14849341912736,47,9
17.9089867498382,-0.461157622977226,47,10
7.00417623761669,-0.179906264027271,48,1
7.52018336725738,-6.71048375687377,48,2
3.37682191198445,-1.50010893859141,48,3
0.287320973616564,3.57315395488099,48,4
0.236869866432621,-2.2910988056396,48,5
4.7460207401151,4.24483832101032,48,6
13.3509207490648,6.51152141446325,48,7
3.45366863200285,-3.54915785958943,48,8
8.9965068410944,-4.1538357340276,48,9
8.87161722002526,3.77772178018096,48,10
1.41938727751696,0.072209609212729,49,1
1.37536892274157,2.554774287904,49,2
3.61554932897189,4.29098777969923,49,3
0.102182978392775,4.11094646804881,49,4
0.508842599566208,-3.84705883905209,49,5
1.1453218537337,1.41344389817531,49,6
0.813466591782222,2.22811625763068,49,7
12.1835642927117,4.71405410035271,49,8
8.48446633631613,0.0948561013322581,49,9
12.1571069599641,-1.7463015282932,49,10
5.06917177422071,4.97978008813099,50,1
1.34509628835135,-1.07131707367962,50,2
0.726274858796468,1.27891207865449,50,3
2.10864627964394,2.86040277661886,50,4
0.514281948286359,-0.194245248189325,50,5
0.802950935963558,-3.3901083782257,50,6
5.83428156762863,-1.73404560650837,50,7
1.55733302181806,-3.07992870260385,50,8
6.9635055301443,1.07089599870394,50,9
17.4256254659779,4.29134793096713,50,10
1.30457370203304,2.63752915685339,51,1
2.884754398356,3.73017529125961,51,2
2.15614947780453,3.39140997064249,51,3
0.0767599595154458,4.8779830347421,51,4
0.183867098925157,-0.515994040283941,51,5
3.4008087934124,-2.48263743906105,51,6
2.77192813864312,-2.51653222617736,51,7
14.1596414524398,0.764356054315843,51,8
9.66577354964005,-0.680509758810909,51,9
0.683540946706281,-3.25093625770049,51,10
4.33893822864165,-0.0804658824376618,52,1
4.47589523466663,3.33286510149289,52,2
0.74717763271465,0.773432203677787,52,3
10.1678816391668,-2.95828124645331,52,4
1.99616005605564,-0.343507195637069,52,5
10.2883429735372,1.31848039053798,52,6
1.30920644107116,-3.26278879168188,52,7
1.13244033239149,-2.95661204362951,52,8
2.36561133238318,-4.39637755235199,52,9
6.25958512248848,0.930671299527658,52,10
5.49937179644762,-3.30171190014291,53,1
5.66174777001303,0.487223625293452,53,2
0.105173870080047,0.617436705665406,53,3
0.634675242539882,-1.08616482926172,53,4
10.0624716938992,9.74528890869383,53,5
6.44937638497782,0.730737310805134,53,6
7.38206047978325,2.40266043168062,53,7
7.133867403341,-3.97051242520618,53,8
11.1819047778077,2.25894290127857,53,9
8.76729940368769,2.72576584138569,53,10
3.62366244523011,3.25992854776177,54,1
1.40146803399311,0.8861813336036,54,2
6.28066422636534,6.16609334744614,54,3
6.94090217323452,2.79530896654648,54,4
1.29989415303091,-0.825404617621671,54,5
4.73990837469033,-3.41541554788847,54,6
11.7190047683582,5.12486337778383,54,7
5.37618509622186,-1.63082016402556,54,8
10.8589959023948,3.9781877643645,54,9
13.1874882416098,-6.81446427730794,54,10
1.94315888822533,-0.429675873081622,55,1
2.25193036248994,-0.432071341484987,55,2
6.71779124753093,-1.00248243404271,55,3
15.390275634209,8.17118697597523,55,4
3.30076143299214,-3.05429702429117,55,5
6.87459831875699,-2.38627829247091,55,6
12.9478080647907,0.177423260720825,55,7
15.7965094221214,1.41619655701036,55,8
4.39045706579734,-4.74769332890357,55,9
14.2083761173155,0.251398340695333,55,10
8.88542797266464,5.01481622536203,56,1
1.87398837647216,-0.245707647462068,56,2
4.414210158199,-2.94294851037947,56,3
11.4790020484941,-2.74030013821063,56,4
0.706801090053915,-0.806527382377545,56,5
8.30293935019014,1.68657995323464,56,6
4.92936404122752,-0.760424301760392,56,7
2.24907441122429,-3.95037547555656,56,8
5.83526077550923,-4.33675550668417,56,9
4.9676287964107,0.117808682660806,56,10
1.76120950911856,4.11542282808435,57,1
8.28844475790264,-2.77003708722529,57,2
0.0649686029262211,1.66127230407528,57,3
4.7809558076031,-1.01594760633928,57,4
5.14188466231856,5.39233450211372,57,5
2.78598401011794,-3.57263008092964,57,6
3.87005784986074,-0.444968414123682,57,7
9.79384901526412,6.37715999975357,57,8
0.107148384620584,2.3193129292763,57,9
5.13262438594678,2.27228115818965,57,10
10.8837180313035,-0.841239793836438,58,1
5.92405644396428,3.13262689198458,58,2
1.25908240680694,2.08234706103752,58,3
4.20268593307614,-2.12230852037741,58,4
0.16056047597841,0.984122312167331,58,5
3.91335454670947,1.20285034037534,58,6
0.504760084064621,4.55564975437031,58,7
10.4162243838676,-0.0905851688908236,58,8
0.399589742890525,-0.473843533025426,58,9
3.92915802327867,4.87153021650693,58,10
1.79211437732343,0.972719723093779,59,1
1.96111723099891,-5.42420691049613,59,2
0.2503887088513,2.94676153775645,59,3
6.79650636624726,2.11011625175662,59,4
5.99166061808659,0.823999084559911,59,5
1.422626808877,0.785534667782486,59,6
7.27893927420784,-2.82575211272962,59,7
14.3397455732721,5.54945059374233,59,8
2.08253998276598,-3.34724730096889,59,9
8.80484876400217,3.0515934819239,59,10
2.18049424438115,0.731730237527445,60,1
0.0653196491422956,0.361406503261177,60,2
5.51638751199837,-1.39299486999056,60,3
1.94564832698994,-3.3936230070912,60,4
5.90099975670647,4.50309992418594,60,5
2.54839091985441,-0.711787473608055,60,6
2.70052290685936,-3.64036630377271,60,7
8.17307382765605,-2.57441600717363,60,8
5.42443756882226,2.2378240709823,60,9
0.381966470937243,0.443640421586228,60,10
9.48933563815844,8.21229105925063,61,1
5.31454256757805,-1.73168700803731,61,2
2.02398426866986,-3.0185412045077,61,3
9.24045402451781,-6.22741762432631,61,4
2.89264178013473,-0.590786935585856,61,5
3.13119534312521,-4.20899531144185,61,6
3.98317195057558,-1.69174218935576,61,7
5.39867598927598,-1.00948272757584,61,8
4.72439809326581,6.18004780217529,61,9
7.67615974316701,-0.133672302857435,61,10
0.0667364339989867,2.62846289733127,62,1
2.5666048058876,-0.983164536688978,62,2
8.47205615461414,3.07155473574466,62,3
3.30101432791273,-3.30621552824921,62,4
5.68899011993427,-2.0372560136475,62,5
4.74119251664651,-1.81397997261717,62,6
4.64851807565724,3.36984882333452,62,7
1.49774518521298,-0.955735309335011,62,8
0.830703163911475,-0.0145636305166417,62,9
0.431477686666641,-3.83166367881193,62,10
0.554522583358092,0.568748530502469,63,1
4.73599120641376,0.637511254302908,63,2
1.62461525981638,4.1861560991466,63,3
5.13780681818697,-2.2646507229873,63,4
3.39110515393789,0.734587659754755,63,5
1.50923338723183,-5.13642261740653,63,6
0.379286647111824,-0.965979276684785,63,7
0.0802637785764027,-1.39724668624023,63,8
3.45939497208061,1.30952977049368,63,9
4.27164951363722,-2.40494639132178,63,10
6.03928658232076,-1.76273414567508,64,1
9.15037545610662,4.71793744025029,64,2
1.68216778551569,-2.20187873910909,64,3
3.64923149280236,-0.833930455102302,64,4
7.86999986074826,7.68187347454831,64,5
3.49169770097785,1.66053440445093,64,6
9.17479856837362,1.51963636377676,64,7
4.60880566356091,4.1639207700796,64,8
3.71460736777294,0.212805872121048,64,9
2.83010713418971,1.78129881125374,64,10
0.0368870721799222,-0.663212994158052,65,1
7.2176551837421,-0.142222388324126,65,2
1.40242262357263,-5.67923886731781,65,3
1.55286095155339,0.928205586103014,65,4
6.30420947288729,-1.60970842243524,65,5
4.56569135797131,-0.449969518072221,65,6
0.963593691643393,-1.8336824797979,65,7
6.82382034532174,0.771869318399714,65,8
1.27777757720793,-1.08600172993128,65,9
1.10603275355841,4.16279507927863,65,10
2.80089930628227,0.414215842272956,66,1
2.31657002316743,0.388453259422456,66,2
2.41150498476123,0.272209742570035,66,3
5.99727838163616,3.60207011575853,66,4
4.15829642440586,-0.177211275305002,66,5
1.06307624903498,-0.735369766617215,66,6
3.82597335002991,-7.47020392058951,66,7
8.91143672808882,3.21324359451546,66,8
0.919877192469785,-2.39397385242023,66,9
4.35908010908143,-3.31361225952148,66,10
2.8578892990356,-3.52859635666806,67,1
2.27815784247962,-2.3904388490723,67,2
10.0282546040669,-2.69590267528846,67,3
1.62465519039283,1.28485814457894,67,4
0.212046138409297,1.05188035218175,67,5
8.88130141473711,1.60813417934511,67,6
3.19735429618389,-2.34146483731467,67,7
9.78779673271743,-2.94284122271408,67,8
3.35431140355514,-2.81366024016056,67,9
3.42740040924924,-1.79406711347689,67,10
1.26816811321655,-3.00994799107563,68,1
1.60825317021068,0.25539466553835,68,2
0.539464700517374,-1.67390121965983,68,3
2.44023332884966,-4.32287348586947,68,4
8.16890791423979,3.83969109922365,68,5
5.1513828127129,0.376148512761478,68,6
2.82481893182701,-3.04826768036888,68,7
8.06044023146646,2.43758424224718,68,8
1.2830603082152,1.10338578924349,68,9
4.53600155625079,0.965830506340891,68,10
5.67995021802194,5.48539731318942,69,1
6.13656062696467,-7.0505847249796,69,2
0.815552011542831,-0.974939117795495,69,3
0.247031101515381,-0.966811588054692,69,4
1.86041887231157,-3.48150911995694,69,5
6.63760177823378,0.942365454205277,69,6
7.48000062518902,-5.20008492555096,69,7
3.45680270894537,-0.475569840851318,69,8
0.539166815165583,1.89964541314075,69,9
4.35376416832194,-0.893180078761986,69,10
4.71380404320351,2.13681119656517,70,1
0.665844042837707,1.26581548159129,70,2
8.90991199169106,0.854426761267183,70,3
5.75561802690207,4.18470576415562,70,4
4.68169498668689,-1.21225897461458,70,5
0.311281917508572,2.3075973111946,70,6
7.19518767351818,-0.485766513966983,70,7
4.48941912022556,-1.25330138777156,70,8
1.90168878895483,-3.41638590142945,70,9
2.93154926523621,-1.72178938617184,70,10
4.9893447244256,1.69503992222562,71,1
0.394450647517131,1.16743440642973,71,2
4.95866301303682,-3.15292580268374,71,3
8.18768449992059,2.90105018616116,71,4
1.87768116793249,1.7662456520997,71,5
2.91462510128502,-0.534110424509528,71,6
7.23274003703284,0.414800653424986,71,7
5.34101042188493,-1.55856896928876,71,8
2.62442606561005,-0.0167654236863873,71,9
0.26884921028236,-2.85768255771284,71,10
1.03431837766426,3.95864447489135,72,1
